Sample,CqH1,CqH2,CqH3,CqH4,CqH_CV,CqD1,CqD2,CqD3,CqD4,CqD_CV,CqC1,CqC2,CqC3,CqC4,CqC_CV,CqA1,CqA2,CqA3,CqA4,CqA_CV,CqH_avg,CqD_avg,CqC_avg,CqA_avg,CqH_scaled,CqD_scaled,CqC_scaled,CqA_scaled,SH_D,SH_C,SH_A,SH_T,%D,%C,%A
55.4,19.62,19.52,,,0.3613218095,26.11,26.21,,,0.2703007573,40,40,,,0,29.18,29.11,,,0.1698317882,19.57,26.16,40,29.145,19.57,26.16,38.77,29.145,0.3292681395,0.000006869970673,0.02772578899,0.3570007985,0.9223176557,0.00001924357229,0.07766310077
55.5,21.89,21.35,,,1.766131646,24.84,25.04,,,0.5670463362,40,40,,,0,40,40,,,0,21.62,24.94,40,40,21.62,24.94,38.77,40,3.1762728,0.00002844895866,0.00006198902447,3.176363238,0.9999715278,0.00000895645634,0.0000195157228
55.6,19.65,19.71,,,0.2155813357,25.98,25.67,,,0.8488019445,40,40,,,0,39.18,30.48,,,17.66244329,19.68,25.825,40,34.83,19.68,25.825,38.77,34.83,0.4482373664,0.000007414266335,0.0005816231549,0.4488264039,0.9986876052,0.00001651922942,0.001295875532
56.1,18.32,18.08,,,0.9324485027,29.4,28.98,,,1.017419829,40,40,,,0,28.03,30.68,,,6.383351968,18.2,29.19,40,29.355,18.2,29.19,38.77,29.355,0.01559616168,0.00000265793153,0.009273774266,0.02487259388,0.627042027,0.0001068618554,0.3728511112
56.3,18.7,18.8,,,0.3771236166,27.82,27.55,,,0.6896110924,40,40,,,0,29.62,29.68,,,0.1430907483,18.75,27.685,40,29.65,18.75,27.685,38.77,29.65,0.06480885817,0.000003891439534,0.0110667263,0.07587947591,0.8541026067,0.00005128448091,0.1458461089
56.4,18.7,18.92,,,0.8270254751,26.83,26.76,,,0.1847265336,40,40,,,0,33.79,34.63,,,1.736245823,18.81,26.795,40,34.21,18.81,26.795,38.77,34.21,0.1252024611,0.000004056692475,0.000489084826,0.1256956026,0.9960767003,0.0000322739411,0.003891025747
56.6,18.66,18.91,,,0.9410524104,24.41,25.16,,,2.139721952,40,40,,,0,30.59,30.8,,,0.4837674672,18.785,24.785,40,30.695,18.785,24.785,38.77,30.695,0.495629796,0.000003987000926,0.005495141421,0.5011289245,0.9890265196,0.00000795603832,0.01096552435
57.1,17.3,28.63,,,34.88578198,23.56,23.3,,,0.7846682164,40,40,,,0,40,35.97,,,7.502014817,22.965,23.43,40,37.985,22.965,23.43,38.77,37.985,22.98044494,0.0000722689456,0.0006364665549,22.98115368,0.9999691601,0.000003144704857,0.00002769515246
57.4,21.38,21.6,,,0.7238878169,24.6,24.58,,,0.05751173495,40,40,,,0,35.57,34.39,,,2.385323047,21.49,24.59,40,34.98,21.49,24.59,38.77,34.98,3.69951161,0.00002599755315,0.001838025281,3.701375633,0.9994963973,0.000007023754336,0.0004965789651
57.6,20.31,20.36,,,0.1738644655,25.06,25.1,,,0.1127762011,40,40,,,0,40,40,,,0,20.335,25.08,40,40,20.335,25.08,38.77,40,1.182905502,0.00001167462205,0.00002543848583,1.182942615,0.9999686265,0.000009869136426,0.0000215044124
58.1,23.49,22.8,,,2.108030586,23.92,22.6,,,4.012815783,40,40,,,0,36.82,40,,,5.8542035,23.145,23.26,40,38.41,23.145,23.26,38.77,38.41,29.28997032,0.00008187232387,0.0005370605327,29.29058926,0.9999788692,0.000002795175036,0.00001833560015
58.2,18.85,17.72,,,4.369869635,26.3,26.77,,,1.252459722,40,40,,,0,40,40,,,0,18.285,26.535,40,40,18.285,26.535,38.77,40,0.1041933297,0.000002819235391,0.000006142989405,0.1042022919,0.9999139921,0.00002705540674,0.00005895253638
58.3,18.94,19.25,,,1.147960734,25.81,26.14,,,0.8983454775,40,40,,,0,40,40,,,0,19.095,25.975,40,40,19.095,25.975,38.77,40,0.2693090891,0.000004942715748,0.00001076995932,0.2693248018,0.999941659,0.00001835224871,0.00003998873941
58.4,21.16,22.38,,,3.962656284,21.22,22.5,,,4.14042397,40,40,,,0,40,38.47,,,2.757419078,21.77,21.86,40,39.235,21.77,21.86,38.77,39.235,29.80194999,0.00003156609604,0.0001168845873,29.80209844,0.9999950188,0.000001059190383,0.000003922025409
58.5,20.03,20.52,,,1.708914046,25.86,26.02,,,0.4361491326,40,40,,,0,39.43,40,,,1.014858027,20.275,25.94,40,39.715,20.275,25.94,38.77,39.715,0.6251762279,0.00001119904604,0.00002973192348,0.6252171588,0.9999345332,0.00001791224998,0.00004755455454
58.6,19.14,19.25,,,0.4052187858,24.77,25.55,,,2.192143439,40,40,,,0,39.73,40,,,0.4789134101,19.195,25.16,40,39.865,19.195,25.16,38.77,39.865,0.5078008892,0.000005297471571,0.00001267523768,0.5078188619,0.999964608,0.00001043181333,0.00002496015534
59.1,18.46,19.47,,,3.765767725,23.63,23.63,,,0,40,40,,,0,40,36.95,,,5.605394887,18.965,23.63,40,38.475,18.965,23.63,38.77,38.475,1.250352456,0.0000045168091,0.00002832376006,1.250385296,0.9999737356,0.000003612333825,0.00002265202586
59.2,19.67,18.53,,,4.220427909,24.63,25.16,,,1.50538901,40,40,,,0,40,40,,,0,19.1,24.895,40,40,19.1,24.895,38.77,40,0.571305699,0.000004959875614,0.00001080734991,0.5713214662,0.9999724022,0.000008681409517,0.00001891640792
59.3,20.73,21.35,,,2.083679678,25.57,25.66,,,0.2484466535,40,40,,,0,40,40,,,0,21.04,25.615,40,40,21.04,25.615,38.77,40,1.330837871,0.00001903132285,0.00004146841196,1.330898371,0.9999545422,0.00001429960639,0.00003115821077
59.5,19.37,19.42,,,0.182290998,26.13,26.04,,,0.2439701373,40,40,,,0,40,40,,,0,19.395,26.085,40,40,19.395,26.085,38.77,40,0.3072180372,0.00000608519688,0.00001325937524,0.3072373818,0.999937037,0.00001980617347,0.00004315677724
60.1,17.86,17.49,,,1.480223531,27.52,26.96,,,1.453670328,40,40,,,0,29.44,29.67,,,0.5502776507,17.675,27.24,40,29.555,17.675,27.24,38.77,29.555,0.04187795565,0.00000184715373,0.005610606023,0.04749040883,0.881819228,0.00003889530067,0.1181418767
60.3,18.07,18.66,,,2.271674386,24.37,22.35,,,6.114536378,36.45,40,,,6.566982533,27.81,28.26,,,1.135002859,18.365,23.36,38.225,28.035,18.365,23.36,36.995,28.035,0.9947009961,0.00001019863339,0.02595888677,1.020670081,0.9745568271,0.000009992095956,0.02543318085
60.5,18.45,18.12,,,1.276156619,26.13,25.78,,,0.9535248446,40,40,,,0,30.85,32.35,,,3.356519531,18.285,25.955,40,31.6,18.285,25.955,38.77,31.6,0.1557533206,0.000002819235391,0.002075065118,0.157831205,0.9868347685,0.00001786234473,0.01314736917
60.6,17.64,17.68,,,0.1601600863,25.64,25.78,,,0.3850445327,40,40,,,0,26.22,26.69,,,1.256247164,17.66,25.71,40,26.455,17.66,25.71,38.77,26.455,0.1196867064,0.000001828047985,0.04760880825,0.1672973427,0.7154130752,0.00001092693975,0.2845759979
61.1,20.17,18.4,,,6.48990927,26.74,26.34,,,1.065722353,40,40,,,0,27.5,26.99,,,1.323635377,19.285,26.54,40,27.245,19.285,26.54,38.77,27.245,0.2076656963,0.000005638470783,0.0849273077,0.2925986425,0.7097288441,0.00001927032448,0.2902518856
61.2,18.93,19.04,,,0.4097010584,24.72,26.03,,,3.650482299,40,40,,,0,30.33,30.54,,,0.487900194,18.985,25.375,40,30.435,18.985,25.375,38.77,30.435,0.3782297702,0.000004579861405,0.007558796821,0.3857931469,0.9803952539,0.00001187128761,0.01959287479
61.3,19.66,18.67,,,3.652677868,26.71,26.62,,,0.2386634551,40,40,,,0,26.6,27.66,,,2.762746731,19.165,26.665,40,27.13,19.165,26.665,38.77,27.13,0.1752315949,0.000005188451183,0.08463348154,0.2598702649,0.6743041377,0.00001996554391,0.3256758967
61.5,20.49,20.02,,,1.640780978,26.59,25.56,,,2.793173479,40,40,,,0,32.46,31.95,,,1.119777856,20.255,26.075,40,32.205,20.255,26.075,38.77,32.205,0.561491009,0.00001104486546,0.00534487649,0.5668469304,0.9905513798,0.00001948474072,0.009429135458
61.6,21.48,20.46,,,3.439432126,26.45,25.76,,,1.869004708,40,40,,,0,26.45,26.79,,,0.9031416439,20.97,26.105,40,26.62,20.97,26.105,38.77,26.62,0.9027102078,0.0000181299613,0.4211401492,1.323868487,0.6818730234,0.00001369468454,0.3181132819
62.1,19.72,17.96,,,6.605668444,26.16,26.03,,,0.3522662639,40,40,,,0,27.81,30.78,,,7.16882451,18.84,26.095,40,29.295,18.84,26.095,38.77,29.295,0.2076656963,0.000004141932207,0.01506529074,0.222735129,0.9323437091,0.00001859577439,0.0676376951
62.2,20.1,19.52,,,2.0702773,24.4,23.8,,,1.76043182,40,40,,,0,29.84,29.97,,,0.3073863286,19.81,24.1,40,29.905,19.81,24.1,38.77,29.905,1.621506522,0.000008113384949,0.01933518429,1.64084982,0.9882114149,0.000004944623727,0.01178364044
62.3,20.14,18.96,,,4.267959088,24.81,24.11,,,2.02360894,40,40,,,0,29.7,29.9,,,0.4745683095,19.55,24.46,40,29.8,19.55,24.46,38.77,29.8,1.055067153,0.000006775389757,0.01736555495,1.072439483,0.983801109,0.000006317736211,0.01619257331
62.4,20.3,19.99,,,1.088126593,23.71,24.62,,,2.662806418,40,40,,,0,28.27,28.6,,,0.8206268254,20.145,24.165,40,28.435,20.145,24.165,38.77,28.435,1.955225257,0.00001023404048,0.06756277174,2.022798262,0.9665942931,0.00000505934807,0.03340064751
63.1,16.78,16.25,,,2.269249737,27.2,26.44,,,2.003732862,40,40,,,0,25.05,40,,,32.50191046,16.515,26.82,40,32.525,16.515,26.82,38.77,32.525,0.02507398004,0.0000008266244493,0.0003204467649,0.02539525343,0.9873490772,0.00003255035243,0.0126183724
63.2,20.8,20.35,,,1.546527589,24.2,25.04,,,2.412549538,40,40,,,0,40,40,,,0,20.575,24.62,40,40,20.575,24.62,38.77,40,1.921635657,0.00001378764297,0.00003004266509,1.921679487,0.9999771917,0.000007174788022,0.00001563354622
63.3,18.95,18.89,,,0.2242410511,24.96,25.19,,,0.6485924613,40,36.67,,,6.142338806,34.99,35.6,,,1.222085668,18.92,25.075,38.335,35.295,18.92,25.075,37.105,35.295,0.4451411648,0.00001388354361,0.0002488169391,0.4454038653,0.9994101971,0.00003117068506,0.0005586321954
63.4,19.72,20.47,,,2.639114635,27.43,26.9,,,1.379593573,40,40,,,0,40,40,,,0,20.095,27.165,40,40,20.095,27.165,38.77,40,0.2360778883,0.000009885431495,0.00002153991863,0.2361093137,0.9998669034,0.00004186802859,0.00009122858517
63.6,19.72,19.81,,,0.3219813322,25.36,26.2,,,2.303994167,40,40,,,0,35.46,37.58,,,4.104781972,19.765,25.78,40,36.52,19.765,25.78,38.77,36.52,0.4905033268,0.000007864221412,0.0001912002892,0.4907023913,0.9995943274,0.0000160264583,0.0003896461329
64.1,18.98,19.32,,,1.255437627,33.94,35.31,,,2.79779434,40,40,,,0,25.19,25.66,,,1.307139379,19.15,34.625,40,25.425,19.15,34.625,38.77,25.425,0.000696463239,0.00000513478525,0.2730756017,0.2737771998,0.002543905189,0.00001875534286,0.9974373395
64.3,20.54,21.41,,,2.932933967,32.98,32.44,,,1.167342286,40,40,,,0,25.06,23.92,,,3.291554637,20.975,32.71,40,24.49,20.975,32.71,38.77,24.49,0.009305728596,0.00001819290397,1.849803886,1.859127807,0.00500542704,0.000009785719893,0.9949847872
64.4,20.23,19.49,,,2.634738258,33.5,34.12,,,1.296676144,40,40,,,0,26.59,26.85,,,0.6880530056,19.86,33.81,40,26.72,19.86,33.81,38.77,26.72,0.002004328684,0.000008399502852,0.1820456693,0.1840583975,0.01088963455,0.0000456349885,0.9890647305
64.5,21.04,20.17,,,2.985600095,34.61,33.63,,,2.030963205,40,40,,,0,26.42,26.37,,,0.1339471076,20.605,34.12,40,26.395,20.605,34.12,38.77,26.395,0.002709673661,0.00001407735065,0.3821927524,0.3849165035,0.00703964012,0.00003657247878,0.9929237874
64.6,19.96,19.12,,,3.039763031,40,34.89,,,9.649661241,40,40,,,0,24.89,25.14,,,0.7066827715,19.54,37.445,40,25.015,19.54,37.445,38.77,25.015,0.0001292395118,0.000006728588721,0.4754522378,0.4755882059,0.0002717466711,0.00001414793016,0.9997141054
65.1,20.03,19.61,,,1.49840993,25.35,25.26,,,0.2514902601,40,40,,,0,40,40,,,0,19.82,25.305,40,40,19.82,25.305,38.77,40,0.708252074,0.000008169818004,0.00001780167261,0.7082780455,0.9999633315,0.00001153476104,0.00002513373487
65.2,19.58,19.87,,,1.039599323,24.87,25.46,,,1.657830323,40,40,,,0,40,40,,,0,19.725,25.165,40,40,19.725,25.165,38.77,40,0.7306917515,0.000007649173864,0.00001666721202,0.7307160678,0.9999667225,0.00001046805209,0.00002280942319
65.3,20.04,18.9,,,4.140224605,25.6,25.7,,,0.2756751584,40,40,,,0,35.78,35.1,,,1.35675116,19.47,25.65,40,35.44,19.47,25.65,38.77,35.44,0.437493906,0.000006409909289,0.0003294557497,0.4378297717,0.9992328853,0.00001464018599,0.0007524745256
65.4,19.76,19.15,,,2.217091424,25.31,25.18,,,0.3641270808,40,40,,,0,36.58,40,,,6.315761796,19.455,25.245,40,38.29,19.455,25.245,38.77,38.29,0.5732891287,0.000006343609395,0.00004522162391,0.5733406939,0.9999100618,0.00001106429295,0.00007887391282
65.5,21.47,20.99,20.09,20,3.453026826,25.88,25.82,24.26,23.63,4.537764046,40,40,40,40,0,40,40,40,40,0,20.6375,24.8975,40,40,20.6375,24.8975,38.77,40,1.655577821,0.00001439807407,0.00003137276751,1.655623592,0.9999723543,0.000008696465879,0.00001894921507
65.6,21.09,20.52,,,1.937278853,27.5,27.2,,,0.7756198697,40,40,,,0,34.61,40,,,10.21660783,20.805,27.35,40,37.305,20.805,27.35,38.77,37.305,0.339700401,0.00001617062954,0.0002281661391,0.3399447378,0.9992812456,0.00004756840669,0.0006711859717
66.2,19.11,18.51,,,2.255524023,24.86,24.26,,,1.727459563,40,40,,,0,31.6,32.96,,,2.979136377,18.81,24.56,40,32.28,18.81,24.56,38.77,32.28,0.5894064798,0.000004056692475,0.001863683158,0.5912742197,0.9968411614,0.00000686093244,0.003151977705
66.3,17.97,18.87,,,3.454919126,25.98,25.67,,,0.8488019445,40,40,,,0,30.52,30.4,,,0.2785712861,18.42,25.825,40,30.46,18.42,25.825,38.77,30.46,0.1871588049,0.000003095782124,0.005021633054,0.1921835337,0.9738545299,0.00001610846707,0.02612936164
66.4,21.16,21.32,,,0.5326604755,24.58,24.75,,,0.4873632791,40,40,,,0,29.92,30.49,,,1.33438459,21.24,24.665,40,30.205,21.24,24.665,38.77,30.205,2.953314149,0.00002186124925,0.04231674077,2.995652751,0.9858666523,0.000007297657996,0.01412605008
66.6,16.86,16.04,,,3.524787602,26.44,25.62,,,2.227535769,40,40,,,0,28.17,26.82,,,3.471882723,16.45,26.03,40,27.495,16.45,26.03,38.77,27.495,0.04144479757,0.0000007902077717,0.01000851905,0.05145410682,0.80547113,0.00001535752577,0.1945135124
67.1,17.58,16.76,,,3.376980551,28.43,27.17,,,3.204872461,40,40,,,0,31.31,31.28,,,0.06778464111,17.17,27.8,40,31.295,17.17,27.8,38.77,31.295,0.02001651781,0.000001301616045,0.001183579497,0.02120139892,0.9441130693,0.00006139293213,0.05582553781
67.2,18.55,18.55,,,0,26.67,26.65,,,0.05304627016,40,40,,,0,34.08,33.86,,,0.45794375,18.55,26.66,40,33.97,18.55,26.66,38.77,33.97,0.114811163,0.000003387694878,0.0004823514507,0.1152969022,0.9957870581,0.00002938235819,0.004183559502
67.3,21.08,19.8,,,4.428065949,26.54,25.45,,,2.964979386,40,40,,,0,31.69,31.7,,,0.02230972649,20.44,25.995,40,31.695,20.44,25.995,38.77,31.695,0.6747078379,0.00001255599053,0.008652737347,0.6833731312,0.9873198214,0.00001837355019,0.01266180502
67.4,21.25,21.13,,,0.4004380073,21.79,21.98,,,0.6138921107,38.33,40,,,3.015111259,36.58,40,,,6.315761796,21.19,21.885,39.165,38.29,21.19,21.885,37.935,38.29,19.59392919,0.00003766895068,0.0001505335128,19.59411739,0.999990395,0.000001922462233,0.000007682587064
67.6,18.62,20.44,,,6.589525559,26.66,25.92,,,1.990334797,40,40,,,0,29.96,30.29,,,0.774590001,19.53,26.29,40,30.125,19.53,26.29,38.77,30.125,0.292667576,0.000006682110964,0.01367203993,0.306346298,0.9553488254,0.00002181227914,0.04462936232
68.1,18.74,17.45,,,5.040993356,26.87,26.09,,,2.082867407,40,40,,,0,33.68,34.87,,,2.455016979,18.095,26.48,40,34.275,18.095,26.48,38.77,34.275,0.09488572221,0.000002471357874,0.0002848267617,0.09517302033,0.9969813071,0.00002596700058,0.002992725887
68.2,19.59,19.38,,,0.7620858304,24.87,25.24,,,1.044220751,40,40,,,0,35.62,40,,,8.191292519,19.485,25.055,40,37.81,19.485,25.055,38.77,37.81,0.6677291029,0.000006476902113,0.00006439786237,0.6677999777,0.9998938683,0.000009698865423,0.00009643286092
68.3,20.6,20.11,,,1.702197606,25.14,24.93,,,0.5931393012,40,40,,,0,35.04,34.34,,,1.426851389,20.355,25.035,40,34.69,20.355,25.035,38.77,34.69,1.237419631,0.0000118375937,0.001023248541,1.238454717,0.9991642116,0.000009558358123,0.0008262300814
68.4,21.01,19.77,,,4.300207988,24.84,23.91,,,2.697884334,40,40,,,0,39.19,40,,,1.446537423,20.39,24.375,40,39.595,20.39,24.375,38.77,39.595,2.003239377,0.0000121282874,0.00003499170105,2.003286497,0.9999764787,0.00000605419515,0.00001746714766
68.5,21.32,22.76,,,4.619935412,26.92,26.08,,,2.24139508,40,40,,,0,40,40,,,0,22.04,26.5,40,40,22.04,26.5,38.77,40,1.441264204,0.0000380626457,0.00008293682393,1.441385204,0.9999160533,0.00002640699072,0.0000575396665
68.6,19.86,18.75,,,4.065726636,26.83,27.41,,,1.512249016,40,40,,,0,35.24,40,,,8.946911958,19.305,27.12,40,37.62,19.305,27.12,38.77,37.62,0.1408600911,0.000005717180902,0.00006484578493,0.1409306541,0.9994993072,0.0000405673339,0.0004601254804
69.1,18.16,17.88,,,1.098723078,25.41,25.86,,,1.241264098,40,40,,,0,40,33.48,,,12.54854712,18.02,25.635,40,36.74,18.02,25.635,38.77,36.74,0.161805755,0.000002346164126,0.00004897389021,0.161857075,0.9996829298,0.00001449528311,0.0003025749118
69.3,20.52,19.33,,,4.223122056,25.46,24.78,,,1.914142561,40,40,,,0,34.28,34.3,,,0.04124274023,19.925,25.12,40,34.29,19.925,25.12,38.77,34.29,0.8659375124,0.000008786593435,0.001002190391,0.8669484894,0.9988338673,0.00001013508131,0.001155997621
69.4,20.28,20.29,,,0.03485860395,26.16,26.06,,,0.2708183766,40,40,,,0,35.9,35.49,,,0.8121971713,20.285,26.11,40,35.695,20.285,26.11,38.77,35.695,0.5595483977,0.00001127694157,0.0004857064703,0.5600453811,0.9991126015,0.0000201357639,0.0008672627018
70.1,19.07,18.48,,,2.222066583,40,40,,,0,40,40,,,0,26.3,25.9,,,1.083688554,18.775,40,40,26.1,18.775,40,38.77,26.1,0.00001294123499,0.000003959460699,0.1318868221,0.1319037228,0.00009811121862,0.00003001780855,0.999871871
70.3,21.35,20.89,,,1.540099997,40,40,,,0,40,40,,,0,26.27,25.86,,,1.11227232,21.12,40,40,26.065,21.12,40,38.77,26.065,0.00006574928934,0.00002011645159,0.6865193673,0.686605233,0.00009575995954,0.00002929842451,0.9998749416
70.5,18.9,19.63,,,2.679407995,40,40,,,0,36.34,40,,,6.780222214,27.42,26.59,,,2.173296161,19.265,40,38.17,27.005,19.265,40,36.94,27.005,0.00001817525116,0.00001977086299,0.09891768769,0.0989556338,0.0001836707064,0.0001997952237,0.9996165341
70.6,20.13,20.73,,,2.076671898,34.25,40,,,10.9518222,40,40,,,0,26.71,26.01,,,1.877749419,20.43,37.125,40,26.36,20.43,37.125,38.77,26.36,0.0002989796324,0.00001246925996,0.3468472439,0.3471586928,0.0008612189141,0.00003591804044,0.999102863
71.1,17.68,16.86,,,3.357426523,26.36,25.38,,,2.678641846,40,40,,,0,34.05,40,,,11.36336353,17.27,25.87,40,37.025,17.27,25.87,38.77,37.025,0.08174842958,0.000001395037536,0.00002390003615,0.08177372466,0.9996906699,0.00001705972843,0.0002922703625
71.2,20.02,20.63,,,2.122190094,24.46,24.92,,,1.317412391,40,40,,,0,40,40,,,0,20.325,24.69,40,40,20.325,24.69,38.77,40,1.539364441,0.00001159397955,0.00002526276938,1.539401297,0.9999760577,0.000007531486147,0.00001641077568
71.3,18.61,18.2,,,1.57519033,25.15,24.62,,,1.505993948,40,40,,,0,40,36.44,,,6.586342598,18.405,24.885,40,38.22,18.405,24.885,38.77,38.22,0.3553554735,0.000003063761386,0.00002292644713,0.3553814638,0.9999268667,0.000008621050049,0.00006451221987
71.6,19.93,19.28,,,2.344398917,24.46,24.71,,,0.7190428932,40,40,,,0,33.06,38.32,,,10.42135519,19.605,24.585,40,35.69,19.605,24.585,38.77,35.69,1.00509706,0.000007038675327,0.0003042136115,1.005408313,0.999690422,0.000007000812744,0.0003025771795
72.1,19.56,18.9,,,2.426887549,28.44,27.92,,,1.304810242,40,40,,,0,40,40,,,0,19.23,28.18,40,40,19.23,28.18,38.77,40,0.06413851788,0.000005427560643,0.00001182641493,0.06415577186,0.9997310612,0.0000845997248,0.0001843390639
72.2,18.94,21.33,,,8.393271453,28.55,27.42,,,2.855210515,40,40,,,0,40,40,,,0,20.135,27.985,40,40,20.135,27.985,38.77,40,0.1374839228,0.0000101633488,0.00002214548817,0.1375162316,0.9997650544,0.00007390653949,0.0001610390854
72.3,21.34,20.09,,,4.266876546,27.05,25.98,,,2.853495214,40,40,,,0,40,40,,,0,20.715,26.515,40,40,20.715,26.515,38.77,40,0.5693291314,0.00001519267432,0.00003310416635,0.5693774282,0.9999151761,0.00002668295856,0.00005814098823
72.6,16.78,17.23,,,1.871202891,26.25,25.3,,,2.606213161,40,40,,,0,40,39.36,,,1.140494808,17.005,25.775,40,39.68,17.005,25.775,38.77,39.68,0.07266149333,0.000001160948472,0.000003157846172,0.07266581213,0.9999405663,0.000015976543,0.00004345710974
73.1,19.65,17.97,,,6.315467264,26.49,25.52,,,2.637545002,40,40,,,0,36.53,34.14,,,4.7827514,18.81,26.005,40,35.335,18.81,26.005,38.77,35.335,0.2164843781,0.000004056692475,0.0002242463814,0.2167126812,0.9989465172,0.00001871922055,0.001034763541
73.2,19.38,17.74,,,6.248141817,25.4,24.95,,,1.263944594,40,40,,,0,40,39.49,,,0.9073454734,18.56,25.175,40,39.745,18.56,25.175,38.77,39.745,0.32361151,0.00000341125816,0.00000887004175,0.3236237913,0.9999620507,0.00001054081391,0.00002740849712
73.3,19.42,19,,,1.54599088,25.88,25.08,,,2.220115483,40,40,,,0,34.08,34.51,,,0.8865896367,19.21,25.48,40,34.295,19.21,25.48,38.77,34.295,0.4110354773,0.000005352837812,0.000608427223,0.4116492574,0.9985089732,0.0000130033948,0.001478023371
73.4,19.86,20.75,,,3.099359937,26.53,24.96,,,4.312129138,40,40,,,0,36.25,34.42,,,3.66210672,20.305,25.745,40,35.335,20.305,25.745,38.77,35.335,0.7306917515,0.0000114343618,0.0006320701593,0.731335256,0.9991200964,0.00001563491123,0.000864268684
73.5,20.45,21.02,,,1.943818979,25.65,24.23,,,4.026028987,40,40,,,0,35.76,40,,,7.914817192,20.735,24.94,40,37.88,20.735,24.94,38.77,37.88,1.71991209,0.00001540475615,0.0001459106011,1.720073406,0.999906216,0.000008955871361,0.00008482812453
73.6,21.07,20.49,,,1.973637792,24.61,23.79,,,2.395981655,40,40,,,0,40,40,,,0,20.78,24.2,40,40,20.78,24.2,38.77,40,2.963567313,0.0000158928278,0.00003462976987,2.963617835,0.9999829524,0.000005362644135,0.00001168496473
74.1,15.02,14.77,,,1.186819035,24.05,23.19,,,2.574563217,40,40,,,0,35.02,40,,,9.387874621,14.895,23.62,40,37.51,14.895,23.62,38.77,37.51,0.07496364046,0.0000002689302486,0.000003291946512,0.07496720133,0.9999525009,0.000003587305433,0.00004391182349
74.2,19.98,20.51,,,1.851156305,22.88,23.16,,,0.860077753,40,40,,,0,40,34.63,,,10.17597056,20.245,23.02,40,37.315,20.245,23.02,38.77,37.315,4.634246634,0.00001096857301,0.0001536965419,4.6344113,0.999964469,0.000002366767276,0.00003316419971
74.3,20.37,19.53,,,2.97729171,25.18,24.64,,,1.532868976,40,40,,,0,40,35.61,,,8.211079935,19.95,24.91,40,37.805,19.95,24.91,38.77,37.805,1.019127692,0.000008940180383,0.0000891980889,1.019225831,0.9999037129,0.000008771540235,0.00008751553013
74.6,19.19,18.61,,,2.169957318,26.01,25.84,,,0.4636765778,40,40,,,0,34.8,35.27,,,0.9485947971,18.9,25.925,40,35.035,18.9,25.925,38.77,35.035,0.2435575864,0.000004317822509,0.0002938509791,0.2438557552,0.9987772739,0.00001770646137,0.001205019659
75.1,18.46,17.98,,,1.862849918,40,40,,,0,40,40,,,0,24.62,26.09,,,4.099573924,18.22,40,40,25.355,18.22,40,38.77,25.355,0.000008808542937,0.000002695034872,0.1504517013,0.1504632049,0.00005854283739,0.00001791158758,0.9999235456
75.3,19.17,19.2,,,0.1105718188,33.93,40,,,11.61135713,40,40,,,0,26.48,24.66,,,5.032985302,19.185,36.965,40,25.57,19.185,36.965,38.77,25.57,0.000140936687,0.000005260879262,0.2530285926,0.2531747901,0.0005566774121,0.00002077963315,0.999422543
75.4,21.44,20.97,,,1.567272752,34.53,40,,,10.379375,40,40,,,0,27.29,27.55,,,0.6704878304,21.205,37.265,40,27.42,21.205,37.265,38.77,27.42,0.0004642967576,0.0000213372736,0.2846719649,0.285157599,0.001628211064,0.00007482624933,0.9982969627
75.6,21,19.81,,,4.123778827,40,33.2,,,13.13750304,40,40,,,0,26.69,25.7,,,2.672402036,20.405,36.6,40,26.195,20.405,36.6,38.77,26.195,0.000422821051,0.00001225504554,0.3821927524,0.3826278285,0.001105045215,0.00003202863103,0.9988629262
76.1,19.9,18.14,,,6.543154232,27.4,26.99,,,1.066055452,40,40,,,0,36.81,40,,,5.873377508,19.02,27.195,40,38.405,19.02,27.195,38.77,38.405,0.1097531937,0.000004692328251,0.00003088727937,0.1097887733,0.9996759267,0.00004273959996,0.0002813336777
76.2,19.58,19.05,,,1.940287828,25.03,24.07,,,2.76506114,40,40,,,0,34.61,36.86,,,4.452190451,19.315,24.55,40,35.735,19.315,24.55,38.77,35.735,0.8422584056,0.00000575694704,0.0002411757253,0.8425053383,0.9997069067,0.000006833128264,0.0002862601747
76.3,20.09,20.28,,,0.6655946912,25.09,24.87,,,0.6227521692,40,40,,,0,35.64,40,,,8.151733384,20.185,24.98,40,37.82,20.185,24.98,38.77,37.82,1.142611398,0.00001052175852,0.00010389201,1.142725812,0.9998998764,0.000009207596798,0.00009091595632
76.4,18.46,18.97,,,1.926927376,25.52,25.9,,,1.045120875,40,40,,,0,40,40,,,0,18.715,25.71,40,40,18.715,25.71,38.77,40,0.248675249,0.00000379816858,0.000008276041589,0.2486873232,0.9999514482,0.00001527286768,0.00003327890413
76.5,19.77,20.76,,,3.454407665,23.53,23.63,,,0.2998756494,40,40,,,0,40,40,,,0,20.265,23.58,40,40,20.265,23.58,38.77,40,3.187300021,0.00001112168858,0.00002423366822,3.187335376,0.9999889076,0.000003489337414,0.000007603112117
76.6,18.77,18.06,,,2.726287345,26.52,25.68,,,2.275745962,40,40,,,0,40,40,,,0,18.415,26.1,40,40,18.415,26.1,38.77,40,0.1541423105,0.000003085071531,0.000006722234613,0.1541521178,0.999936379,0.00002001316346,0.00004360779929
