SampleID,Origin_PostHoc,Genet,Ramet,Raceway,Rack,Treatment,Run_initialPAM,Number_initialPAM,RunDate_initialPAM,FvFm_Initial,F0_Initial,NPQ_Initial,ETR-Max_Initial,Run_finalPAM,Number_finalPAM,RunDate_finalPAM,FvFm_Final,FvFm_Final_withNA,F0_Final,F0_Final_withNA,NPQ_Final,NPQ_Final_withNA,ETR_Final,ETR_Final_withNA,SamplingTime_Survival,Mortality,TOD,SA_I,SA_F_Growth,SA_F_Tissue,InitialWeight,Time_initialBW,Date_initialBW,densitySW_initialBW,Davies1989_WeightInitial,FinalWeight,Time_finalBW,Date_finalBW,densitySW_finalBW,Davies1989_WeightFinal,Origin,Origin2,lat_lon
60.3,E-B Batch Cross B,60,3,6N,24,Control,116,1,4/3/22,0.405,0.208,0.518,9.4,103,3,5/12/22,0.265,0.265,0.396,0.396,0.573,0.573,7.5,7.5,35,0,36,1.63,1.79,1.79,6.145,15:39,3/30/22,1.02462063,9.449483019,6.203,12:20,12-May,1.025962899,9.545396986,E-B Batch Cross,E-B Batch Cross,25.344338 N 80.172457 W
60.4,E-B Batch Cross B,60,4,4S,31,Heat,43,6,3/31/22,0.443,0.206,0.62,17.7,10,2,5/7/22,0.383,0.383,0.316,0.316,0.557,0.557,11.2,11.2,30,0,36,1.25,1.3,1.3,6.35,15:05,4/1/22,1.024610503,9.764670179,6.355,4:15,7-May,1.024842127,9.773546994,E-B Batch Cross,E-B Batch Cross,25.344338 N 80.172457 W
60.5,E-B Batch Cross B,60,5,5S,45,Heat,19,3,3/29/22,0.451,0.215,0.604,13.2,61,5,5/10/22,0.356,0.356,0.264,0.264,0.533,0.533,13.4,13.4,33,0,36,1.48,1.54,1.54,6.729,15:21,4/4/22,1.023854491,10.34337091,6.828,2:49,9-May,1.024981702,10.50175739,E-B Batch Cross,E-B Batch Cross,25.344338 N 80.172457 W
60.6,E-B Batch Cross B,60,6,6S,53,Control,26,1,3/30/22,0.435,0.219,0.8,14.4,72,3,5/11/22,0.255,0.255,0.333,0.333,0.663,0.663,7.4,7.4,34,0,36,1.97,2.06,2.06,6.248,12:01,3/31/22,1.024790794,9.608729553,6.307,10:20,11-May,1.025804321,9.704627628,E-B Batch Cross,E-B Batch Cross,25.344338 N 80.172457 W
61.1,E-B Batch Cross C,61,1,4N,7,Control,65,8,4/1/22,0.383,0.231,0.569,10.1,130,1,5/13/22,0.295,0.295,0.344,0.344,0.569,0.569,8.7,8.7,36,0,36,1.19,1.31,1.31,4.775,15:37,3/28/22,1.025148237,7.344797255,4.811,16:04,13-May,1.025798996,7.402700646,E-B Batch Cross,E-B Batch Cross,25.344338 N 80.172457 W
61.2,E-B Batch Cross C,61,2,5N,16,Heat,87,3,4/1/22,0.378,0.212,0.682,12.4,49,2,5/9/22,0.355,0.355,0.307,0.307,0.529,0.529,12.7,12.7,32,0,36,1,1,1,6.743,12:23,3/29/22,1.024926273,10.370722,6.821,3:20,8-May,1.025285769,10.49266587,E-B Batch Cross,E-B Batch Cross,25.344338 N 80.172457 W
61.3,E-B Batch Cross C,61,3,6N,26,Control,102,3,4/2/22,0.385,0.198,0.725,14.3,99,7,5/12/22,0.286,0.286,0.28,0.28,0.553,0.553,10.6,10.6,35,0,36,1.37,1.67,1.67,6.339,14:52,3/30/22,1.024348901,9.746416862,6.425,11:50,12-May,1.025714263,9.885727562,E-B Batch Cross,E-B Batch Cross,25.344338 N 80.172457 W
61.4,E-B Batch Cross C,61,4,4S,38,Heat,42,1,3/30/22,0.395,0.229,0.718,26.6,24,1,5/8/22,0.354,0.354,0.261,0.261,0.639,0.639,13.3,13.3,31,0,36,1.17,1.44,1.17,7.773,10:02,4/1/22,1.024353621,11.95126769,8.046,4:35,7-May,1.024779986,12.37378351,E-B Batch Cross,E-B Batch Cross,25.344338 N 80.172457 W
61.5,E-B Batch Cross C,61,5,5S,44,Heat,11,8,3/29/22,0.372,0.235,0.749,12.3,63,1,5/10/22,0.283,0.283,0.231,0.231,0.514,0.514,8.8,8.8,33,0,36,1.3,1.42,1.42,6.663,12:25,4/2/22,1.024313071,10.24438469,6.136,10:20,10-May,1.022223089,9.423785293,E-B Batch Cross,E-B Batch Cross,25.344338 N 80.172457 W
61.6,E-B Batch Cross C,61,6,6S,54,Control,35,3,3/30/22,0.345,0.233,0.843,13.4,80,1,5/11/22,0.239,0.239,0.328,0.328,0.631,0.631,8.4,8.4,34,0,36,1.15,1.25,1.25,6.422,14:30,3/31/22,1.024252927,9.873534778,6.509,11:00,11-May,1.02603842,10.01667796,E-B Batch Cross,E-B Batch Cross,25.344338 N 80.172457 W
62.1,E-B Batch Cross B,62,1,4N,6,Control,77,7,4/1/22,0.401,0.207,0.71,16.7,125,5,5/13/22,0.264,0.264,0.418,0.418,0.561,0.561,9.9,9.9,36,0,36,1.2,1.36,1.36,6.566,15:11,3/28/22,1.025004676,10.09891193,6.642,14:30,13-May,1.025652787,10.21928137,E-B Batch Cross,E-B Batch Cross,25.344338 N 80.172457 W
62.2,E-B Batch Cross B,62,2,5N,12,Heat,96,7,4/2/22,0.394,0.178,0.722,13.9,31,2,5/8/22,0.379,0.379,0.312,0.312,0.588,0.588,17.6,17.6,31,0,36,1.88,1.99,1.79,6.274,16:00,3/29/22,1.024682995,9.648168758,6.335,10:30,8-May,1.025794353,9.747660411,E-B Batch Cross,E-B Batch Cross,25.344338 N 80.172457 W
62.3,E-B Batch Cross B,62,3,6N,28,Control,113,4,4/3/22,0.422,0.176,0.737,18.8,93,3,5/12/22,0.321,0.321,0.386,0.386,0.549,0.549,13.8,13.8,35,0,36,1.05,1.31,1.31,4.703,12:10,3/30/22,1.024913813,7.233158319,4.751,10:30,11-May,1.025978003,7.311065746,E-B Batch Cross,E-B Batch Cross,25.344338 N 80.172457 W
62.4,E-B Batch Cross B,62,4,4S,34,Heat,58,7,3/31/22,0.34,0.198,0.631,11.8,3,7,5/7/22,0.261,0.261,0.32,0.32,0.639,0.639,10.9,10.9,30,0,36,1.41,1.43,1.34,6.067,13:27,4/1/22,1.024635475,9.329611086,6.121,2:30,7-May,1.025003142,9.414466971,E-B Batch Cross,E-B Batch Cross,25.344338 N 80.172457 W
62.5,E-B Batch Cross B,62,5,5S,48,Heat,10,2,3/29/22,0.428,0.212,0.58,20.1,51,4,5/9/22,0.323,0.323,0.256,0.256,0.533,0.533,15,15,33,0,36,1.61,1.71,1.6,6.482,16:03,4/1/22,1.024317628,9.96612042,6.546,10:20,9-May,1.025640607,10.0715128,E-B Batch Cross,E-B Batch Cross,25.344338 N 80.172457 W
62.6,E-B Batch Cross B,62,6,6S,57,Control,28,5,3/30/22,0.421,0.195,0.667,21.2,86,5,5/11/22,0.253,0.253,0.347,0.347,0.506,0.506,11,11,34,0,36,1.25,1.33,1.33,6.454,11:40,3/31/22,1.024887479,9.926038378,6.557,13:34,11-May,1.026018576,10.09043983,E-B Batch Cross,E-B Batch Cross,25.344338 N 80.172457 W
63.1,E-B Batch Cross B,63,1,4N,6,Control,78,8,4/1/22,0.433,0.184,0.624,20.8,125,8,5/13/22,0.284,0.284,0.401,0.401,0.502,0.502,11.8,11.8,36,0,36,4.96,5.81,5.81,8.054,15:11,3/28/22,1.025004676,12.38754747,8.39,14:30,13-May,1.025756575,12.90943147,E-B Batch Cross,E-B Batch Cross,25.344338 N 80.172457 W
63.2,E-B Batch Cross B,63,2,5N,11,Heat,91,3,4/2/22,0.504,0.162,0.624,23.3,35,3,5/8/22,0.343,0.343,0.261,0.261,0.58,0.58,15.9,15.9,31,0,36,3.06,3.38,3.38,7.255,13:40,3/29/22,1.024781821,11.15733108,7.416,11:26,8-May,1.02561858,11.40994119,E-B Batch Cross,E-B Batch Cross,25.344338 N 80.172457 W
63.3,E-B Batch Cross B,63,3,6N,24,Control,116,7,4/3/22,0.407,0.192,0.714,14.7,104,2,5/12/22,0.257,0.257,0.422,0.422,0.518,0.518,10.2,10.2,35,0,36,2.25,2.41,2.41,6.692,15:39,3/30/22,1.024348901,10.28916574,6.796,12:20,12-May,1.025714263,10.45656101,E-B Batch Cross,E-B Batch Cross,25.344338 N 80.172457 W
63.4,E-B Batch Cross B,63,4,4S,37,Heat,59,3,3/31/22,0.398,0.186,0.808,18.9,19_RR_37,5,5/7/22,0.39,0.39,0.287,0.287,0.486,0.486,15,15,30,0,36,3.9,4.5,4.5,7.579,16:10,4/1/22,1.024572806,11.65432616,7.723,4:35,7-May,1.024787498,11.87709506,E-B Batch Cross,E-B Batch Cross,25.344338 N 80.172457 W
63.5,E-B Batch Cross B,63,5,5S,49,Heat,13,7,3/29/22,0.44,0.181,0.529,19.7,59,2,5/10/22,0.345,0.345,0.29,0.29,0.545,0.545,14.1,14.1,33,0,36,3.4,4.13,4.13,6.448,17:05,4/1/22,1.024572806,9.91517286,6.615,11:30,9-May,1.025625524,10.17759387,E-B Batch Cross,E-B Batch Cross,25.344338 N 80.172457 W
63.6,E-B Batch Cross B,63,6,6S,55,Control,40,2,3/30/22,0.392,0.252,0.616,19.1,77,5,5/11/22,0.294,0.294,0.36,0.36,0.514,0.514,14.8,14.8,34,0,36,5.04,5.4,5.4,6.954,10:04,3/31/22,1.024904461,10.69511716,7.081,11:33,11-May,1.026081435,10.89717301,E-B Batch Cross,E-B Batch Cross,25.344338 N 80.172457 W
64.1,NA,64,1,4N,7,Control,65,3,4/1/22,0.416,0.195,0.682,13.2,130,5,5/13/22,0.176,0.176,0.324,0.324,0.639,0.639,3,3,36,0,36,1.07,1.27,1.27,6.376,15:11,3/28/22,1.025175541,9.807559908,6.458,16:04,13-May,1.025731113,9.93659043,E-B Batch Cross,E-B Batch Cross,25.344338 N 80.172457 W
64.2,NA,64,2,5N,14,Heat,85,7,4/1/22,0.331,0.186,0.773,9.6,28,5,5/8/22,0.495,NA,NA,NA,0.353,NA,12.1,NA,31,1,31,1.17,1.25,0,7.003,14:58,3/29/22,1.024717473,10.76942118,7.101,2:38,8-May,1.025226613,10.9230474,E-B Batch Cross,E-B Batch Cross,25.344338 N 80.172457 W
64.3,NA,64,3,6N,26,Control,101,8,4/2/22,0.328,0.208,0.667,7.4,100,5,5/12/22,0.188,0.188,0.269,0.269,0.643,0.643,5.5,5.5,35,0,36,1.02,1.04,1.04,6.14,14:52,3/30/22,1.02462063,9.441794261,6.22,11:50,12-May,1.025714263,9.570307461,E-B Batch Cross,E-B Batch Cross,25.344338 N 80.172457 W
64.4,NA,64,4,4S,40,Heat,54,3,3/31/22,0.405,0.186,0.847,10,mort run 1,5,5/2/22,0.196,NA,0.209,NA,0.733,NA,2.3,NA,25,1,25,1.09,1.1,0.4,6.868,17:05,4/1/22,1.024572806,10.56101228,6.983,NA,5/2/22,1.025351,10.7422365,E-B Batch Cross,E-B Batch Cross,25.344338 N 80.172457 W
64.5,NA,64,5,5S,43,Heat,RRnR5,7,4/5/23,0.39,0.178,0.855,10.6,mort run 1,9,5/2/22,0.193,NA,0.246,NA,0.753,NA,2.4,NA,25,1,25,0.94,1,0.4,6.4,13:35,4/2/22,1.024507103,9.841023301,6.542,10:20,10-May,1.025789507,10.06614556,E-B Batch Cross,E-B Batch Cross,25.344338 N 80.172457 W
64.6,NA,64,6,6S,58,Control,37,6,3/30/22,0.329,0.225,0.816,8.7,87,5,5/11/22,0.144,0.144,0.346,0.346,0.733,0.733,2.2,2.2,34,0,36,1.27,1.35,1.35,6.258,12:01,3/31/22,1.024790794,9.624108442,6.32,13:45,11-May,1.026018576,9.725725141,E-B Batch Cross,E-B Batch Cross,25.344338 N 80.172457 W
65.1,E-B Batch Cross B,65,1,4N,9,Control,69,1,4/1/22,0.429,0.214,0.737,17.8,121,6,5/13/22,0.223,0.223,0.434,0.434,0.553,0.553,9.1,9.1,36,0,36,NA,1.59,1.59,6.344,10:30,3/29/22,1.025013542,9.757507684,6.465,13:05,13-May,1.025736695,9.947390128,E-B Batch Cross,E-B Batch Cross,25.344338 N 80.172457 W
65.2,E-B Batch Cross B,65,2,5N,19,Heat,94,4,4/2/22,0.4,0.166,0.729,14.6,45,1,5/9/22,0.386,0.386,0.326,0.326,0.541,0.541,15,15,32,0,36,1.38,1.66,1.66,6.126,15:39,3/29/22,1.024645286,9.42038764,6.226,3:20,8-May,1.025135347,9.576627909,E-B Batch Cross,E-B Batch Cross,25.344338 N 80.172457 W
65.3,E-B Batch Cross B,65,3,6N,27,Control,117,8,4/3/22,0.388,0.213,0.722,11.3,91,8,5/12/22,0.335,0.335,0.428,0.428,0.62,0.62,12.1,12.1,35,0,36,1.22,1.54,1.54,6.424,10:50,3/30/22,1.025073996,9.880866741,6.587,15:20,11-May,1.025960268,10.13629583,E-B Batch Cross,E-B Batch Cross,25.344338 N 80.172457 W
65.4,E-B Batch Cross B,65,4,4S,37,Heat,RRnR4,3,4/5/22,0.454,0.176,0.616,17.3,18_RR_37,3,5/7/22,0.359,0.359,0.295,0.295,0.573,0.573,16.9,16.9,30,0,36,1.79,2.43,2.43,6.41,16:10,4/1/22,1.024317628,9.855419916,6.556,4:35,7-May,1.024779986,10.08234212,E-B Batch Cross,E-B Batch Cross,25.344338 N 80.172457 W
65.5,E-B Batch Cross B,65,5,5S,45,Heat,19,6,3/29/22,0.442,0.225,0.624,13.8,61,2,5/10/22,0.316,0.316,0.32,0.32,0.573,0.573,14.6,14.6,33,0,36,1.48,1.58,1.34,6.237,12:25,4/2/22,1.024313071,9.589408273,6.36,2:49,9-May,1.025045103,9.782278848,E-B Batch Cross,E-B Batch Cross,25.344338 N 80.172457 W
65.6,E-B Batch Cross B,65,6,6S,51,Control,34,2,3/30/22,0.422,0.233,0.616,19,76,6,5/11/22,0.294,0.294,0.38,0.38,0.553,0.553,14,14,34,0,36,2,2.29,2.29,6.714,10:40,3/31/22,1.024904461,10.32600182,6.857,10:39,11-May,1.02603842,10.55221398,E-B Batch Cross,E-B Batch Cross,25.344338 N 80.172457 W
66.1,E-B Batch Cross B,66,1,4N,6,Control,78,7,4/1/22,0.371,0.202,0.69,14.7,126,8,5/13/22,0.186,0.186,0.425,0.425,0.459,0.459,6,6,36,0,36,1.44,1.46,1.46,6.555,15:11,3/28/22,1.025004676,10.08199325,6.666,14:30,13-May,1.025756575,10.25676641,E-B Batch Cross,E-B Batch Cross,25.344338 N 80.172457 W
66.2,E-B Batch Cross B,66,2,5N,16,Heat,87,6,4/1/22,0.404,0.219,0.639,12.7,49,5,5/9/22,0.28,0.28,0.363,0.363,0.427,0.427,10,10,32,0,36,1.24,1.4,1.3,6.189,12:23,3/29/22,1.025028655,9.519182559,6.294,3:20,8-May,1.025135347,9.681223267,E-B Batch Cross,E-B Batch Cross,25.344338 N 80.172457 W
66.3,E-B Batch Cross B,66,3,6N,22,Control,106,3,4/3/22,0.404,0.209,0.733,11.5,96,7,5/12/22,0.212,0.212,0.366,0.366,0.467,0.467,7.1,7.1,35,0,36,1.37,1.67,1.67,5.958,14:10,3/30/22,1.024625566,9.161947223,6.042,10:30,12-May,1.025962899,9.29764446,E-B Batch Cross,E-B Batch Cross,25.344338 N 80.172457 W
66.4,E-B Batch Cross B,66,4,4S,38,Heat,42,8,3/30/22,0.392,0.23,0.655,23.9,24,3,5/8/22,0.267,0.267,0.354,0.354,0.557,0.557,11.8,11.8,31,0,36,1.41,1.55,1.24,6.86,10:02,4/1/22,1.024477425,10.54818256,6.951,4:35,7-May,1.024742426,10.68959404,E-B Batch Cross,E-B Batch Cross,25.344338 N 80.172457 W
66.5,E-B Batch Cross B,66,5,5S,50,Heat,16,6,3/29/22,0.375,0.231,0.612,12.4,58,1,5/10/22,0.316,0.316,0.356,0.356,0.443,0.443,10.4,10.4,33,0,36,1.57,1.63,0.63,6.444,16:40,4/1/22,1.024572806,9.909022009,6.605,12:25,9-May,1.025415155,10.16108579,E-B Batch Cross,E-B Batch Cross,25.344338 N 80.172457 W
66.6,E-B Batch Cross B,66,6,6S,56,Control,30,2,3/30/22,0.37,0.239,0.647,31.1,83,5,5/11/22,0.177,0.177,0.383,0.383,0.451,0.451,7.8,7.8,34,0,36,2.1,2.27,2.27,6.257,15:45,3/31/22,1.024500035,9.621102249,6.313,15:20,11-May,1.025960268,9.714655474,E-B Batch Cross,E-B Batch Cross,25.344338 N 80.172457 W
67.1,E-B Batch Cross C,67,1,4N,9,Control,69,5,4/1/22,0.421,0.197,0.78,16.5,121,4,5/13/22,0.229,0.229,0.298,0.298,0.549,0.549,8.9,8.9,36,0,36,1.05,1.1,1.1,7.614,10:30,3/29/22,1.025013542,11.7108549,7.748,13:05,13-May,1.025670775,11.92106895,E-B Batch Cross,E-B Batch Cross,25.344338 N 80.172457 W
67.2,E-B Batch Cross C,67,2,5N,20,Heat,99,3,4/2/22,0.389,0.213,0.639,8.3,42,6,5/9/22,0.413,0.413,0.353,0.353,0.569,0.569,11.1,11.1,31,0,36,1,1,0.5,6.901,14:22,3/29/22,1.024709929,10.61252053,7.014,12:04,8-May,1.025603511,10.79135575,E-B Batch Cross,E-B Batch Cross,25.344338 N 80.172457 W
67.3,E-B Batch Cross C,67,3,6N,27,Control,117,3,4/3/22,0.401,0.205,0.718,11.1,92,5,5/12/22,0.372,0.372,0.339,0.339,0.6,0.6,10.6,10.6,35,0,36,1.37,1.6,1.6,6.363,10:50,3/30/22,1.024996861,9.786645293,6.425,15:20,11-May,1.025960268,9.887004818,E-B Batch Cross,E-B Batch Cross,25.344338 N 80.172457 W
67.4,E-B Batch Cross C,67,4,4S,39,Heat,49,7,3/31/22,0.447,0.211,0.643,14.2,22,5,5/7/22,0.353,0.353,NA,NA,0.569,0.569,11.1,11.1,30,0,36,2.23,2.29,1.95,7.298,11:42,4/1/22,1.024555302,11.22212575,7.405,5:55,7-May,1.024742426,11.38777785,E-B Batch Cross,E-B Batch Cross,25.344338 N 80.172457 W
67.5,E-B Batch Cross C,67,5,5S,45,Heat,19,1,3/29/22,0.453,0.211,0.533,11.5,62,2,5/10/22,0.338,0.338,0.232,0.232,0.373,0.373,11.2,11.2,33,0,36,3.6,3.6,3.15,7.981,12:25,4/2/22,1.02429801,12.2707171,8.066,2:49,9-May,1.024981702,12.40585459,E-B Batch Cross,E-B Batch Cross,25.344338 N 80.172457 W
67.6,E-B Batch Cross C,67,6,6S,58,Control,37,7,3/30/22,0.39,0.194,0.671,18.8,88,2,5/12/22,0.287,0.287,0.362,0.362,0.6,0.6,9.6,9.6,34,0,36,1.34,1.5,1.5,6.34,12:01,3/31/22,1.024267975,9.747540448,6.381,13:45,11-May,1.026018576,9.819596855,E-B Batch Cross,E-B Batch Cross,25.344338 N 80.172457 W
68.1,E-B Batch Cross A,68,1,4N,1,Control,75,3,4/1/22,0.397,0.212,0.714,14.9,118,1,5/13/22,0.237,0.237,0.396,0.396,0.549,0.549,7.9,7.9,36,0,36,1.04,1.36,1.36,6.566,15:48,3/28/22,1.025062231,10.09921705,6.631,11:30,13-May,1.025799728,10.20314422,E-B Batch Cross,E-B Batch Cross,25.344338 N 80.172457 W
68.2,E-B Batch Cross A,68,2,5N,16,Heat,88,3,4/1/22,0.438,0.221,0.651,13.1,48,8,5/9/22,0.352,0.352,0.381,0.381,0.58,0.58,11.6,11.6,32,0,36,1.29,1.56,1.56,6.784,12:23,3/29/22,1.025028655,10.43434068,6.824,3:20,8-May,1.025135347,10.49645179,E-B Batch Cross,E-B Batch Cross,25.344338 N 80.172457 W
68.3,E-B Batch Cross A,68,3,6N,21,Control,109,3,4/3/22,0.396,0.204,0.741,16.5,107,5,5/12/22,0.234,0.234,0.398,0.398,0.533,0.533,6.6,6.6,35,0,36,1.22,1.45,1.45,5.877,11:30,3/30/22,1.024996861,9.039150461,5.915,16:00,12-May,1.025714062,9.101022938,E-B Batch Cross,E-B Batch Cross,25.344338 N 80.172457 W
68.4,E-B Batch Cross A,68,4,4S,31,Heat,44,4,3/31/22,0.457,0.209,0.639,14.2,11,1,5/7/22,0.271,0.271,0.398,0.398,0.58,0.58,9.6,9.6,30,0,36,1.02,1.14,0.97,6.261,15:05,4/1/22,1.024610503,9.627811023,6.312,4:15,7-May,1.024842127,9.707415992,E-B Batch Cross,E-B Batch Cross,25.344338 N 80.172457 W
68.5,E-B Batch Cross A,68,5,5S,45,Heat,19,8,3/29/22,0.427,0.253,0.627,11.8,62,3,5/10/22,0.291,0.291,0.276,0.276,0.561,0.561,14.3,14.3,33,0,36,0.98,0.98,0.69,6.3,12:25,4/2/22,1.02429801,9.686194429,7.42,2:49,9-May,1.025045103,11.41265866,E-B Batch Cross,E-B Batch Cross,25.344338 N 80.172457 W
68.6,E-B Batch Cross A,68,6,6S,58,Control,37,8,3/30/22,0.351,0.199,0.627,15,88,3,5/12/22,0.254,0.254,0.271,0.271,0.498,0.498,10.1,10.1,34,0,36,1.16,1.22,1.22,6.643,12:01,3/31/22,1.024790794,10.21619565,6.74,13:45,11-May,1.026056313,10.37226055,E-B Batch Cross,E-B Batch Cross,25.344338 N 80.172457 W
69.1,E-B Batch Cross B,69,1,4N,4,Control,71,1,4/1/22,0.405,0.215,0.788,14.2,116,2,5/13/22,0.249,0.249,0.435,0.435,0.545,0.545,8.5,8.5,36,0,36,1.16,1.44,1.44,6.084,12:02,3/29/22,1.025028655,9.357684067,6.195,11:10,13-May,1.025799728,9.532269409,E-B Batch Cross,E-B Batch Cross,25.344338 N 80.172457 W
69.2,E-B Batch Cross B,69,2,5N,15,Heat,98,3,4/2/22,0.38,0.202,0.706,14.7,41,7,5/9/22,0.389,0.389,0.307,0.307,0.482,0.482,13.4,13.4,31,0,36,1.6,2.13,2.13,6.677,14:12,3/29/22,1.024667911,10.26782161,6.865,12:30,8-May,1.025427238,10.56113497,E-B Batch Cross,E-B Batch Cross,25.344338 N 80.172457 W
69.3,E-B Batch Cross B,69,3,6N,26,Control,101,5,4/2/22,0.382,0.245,0.761,13,100,3,5/12/22,0.227,0.227,0.4,0.4,0.475,0.475,10.1,10.1,35,0,36,1.68,2.25,2.25,6.333,14:52,3/30/22,1.024348901,9.737191668,6.438,11:50,12-May,1.025714263,9.905729812,E-B Batch Cross,E-B Batch Cross,25.344338 N 80.172457 W
69.4,E-B Batch Cross B,69,4,4S,38,Heat,41,5,3/30/22,0.436,0.216,0.627,39.6,25,3,5/8/22,0.324,0.324,0.294,0.294,0.612,0.612,13.1,13.1,31,0,36,1.69,2.06,1.77,6.687,10:02,4/1/22,1.024477425,10.28217154,6.783,4:35,7-May,1.024787498,10.43148204,E-B Batch Cross,E-B Batch Cross,25.344338 N 80.172457 W
69.5,E-B Batch Cross B,69,5,5S,48,Heat,10,3,3/29/22,0.405,0.199,0.616,17,51,7,5/9/22,0.327,0.327,0.265,0.265,0.537,0.537,14.3,14.3,33,0,36,1.84,2.14,2.14,6.51,16:03,4/1/22,1.024572806,10.01051106,6.661,10:20,9-May,1.025640607,10.24844894,E-B Batch Cross,E-B Batch Cross,25.344338 N 80.172457 W
69.6,E-B Batch Cross B,69,6,6S,54,Control,35,2,3/30/22,0.378,0.284,0.698,15.6,79,3,5/11/22,0.221,0.221,0.393,0.393,0.463,0.463,10.6,10.6,34,0,36,1.33,1.54,1.54,6.555,14:30,3/31/22,1.024252927,10.07801627,6.66,11:00,11-May,1.026045973,10.24909201,E-B Batch Cross,E-B Batch Cross,25.344338 N 80.172457 W
70.1,E-B Batch Cross A,70,1,4N,2,Control,RRnR1,5,4/4/22,0.373,0.198,0.675,11.9,111,6,5/13/22,0.227,0.227,0.337,0.337,0.655,0.655,5.2,5.2,36,0,36,1.31,1.71,1.71,6.648,14:30,3/28/22,1.025175541,10.22595017,6.767,10:05,13-May,1.025850121,10.41268349,E-B Batch Cross,E-B Batch Cross,25.344338 N 80.172457 W
70.2,E-B Batch Cross A,70,2,5N,18,Heat,90,1,4/2/22,0.384,0.16,0.722,12.9,28,7,5/8/22,0.309,0.309,0.193,0.193,0.408,0.408,5.3,5.3,31,0,36,1.19,1.34,1.34,6.992,15:19,3/29/22,1.024620393,10.75195721,7.126,2:38,8-May,1.025256705,10.9616766,E-B Batch Cross,E-B Batch Cross,25.344338 N 80.172457 W
70.3,E-B Batch Cross A,70,3,6N,22,Control,106,7,4/3/22,0.462,0.174,0.675,17.6,95,4,5/12/22,0.252,0.252,0.311,0.311,0.631,0.631,4.7,4.7,35,0,36,1.48,1.83,1.83,6.785,14:10,3/30/22,1.02468826,10.43401433,6.883,10:30,12-May,1.025930413,10.59162445,E-B Batch Cross,E-B Batch Cross,25.344338 N 80.172457 W
70.4,E-B Batch Cross A,70,4,4S,32,Heat,RRnR4,4,4/5/22,0.482,0.199,0.565,17.4,5_BH,3,5/7/22,0,NA,0.174,NA,0.149,NA,0,NA,30,0,36,1.34,1.41,0,6.427,11:00,4/1/22,1.024452237,9.882255572,6.628,2:50,7-May,1.025003142,10.19426353,E-B Batch Cross,E-B Batch Cross,25.344338 N 80.172457 W
70.5,E-B Batch Cross A,70,5,5S,44,Heat,11,1,3/29/22,0.417,0.203,0.667,16.6,64,6,5/10/22,0.083,NA,0.119,NA,0.055,NA,0.2,NA,33,1,33,1.52,1.58,1.58,6.62,15:41,4/2/22,1.024353621,10.17848863,6.646,10:20,10-May,1.025870245,10.22660349,E-B Batch Cross,E-B Batch Cross,25.344338 N 80.172457 W
70.6,E-B Batch Cross A,70,6,6S,60,Control,24,2,3/30/22,0.47,0.212,NA,NA,81,2,5/11/22,0.172,0.172,0.379,0.379,0.639,0.639,5.1,5.1,34,0,36,1.44,1.66,1.66,6.372,15:45,3/31/22,1.024500035,9.797932481,6.432,11:56,11-May,1.02604885,9.898237148,E-B Batch Cross,E-B Batch Cross,25.344338 N 80.172457 W
71.1,E-B Batch Cross C,71,1,4N,3,Control,62,6,3/31/22,0.399,0.239,0.643,11.8,113,4,5/13/22,0.286,0.286,0.324,0.324,0.596,0.596,8.8,8.8,36,0,36,1.32,1.5,1.5,6.599,14:51,3/28/22,1.025175541,10.15057839,6.729,10:05,13-May,1.025842573,10.35417016,E-B Batch Cross,E-B Batch Cross,25.344338 N 80.172457 W
71.2,E-B Batch Cross C,71,2,5N,15,Heat,97,4,4/2/22,0.38,0.202,0.71,9.5,41,6,5/9/22,0.413,0.413,0.326,0.326,0.459,0.459,9.3,9.3,31,0,36,1.69,2.53,2.44,6.739,14:12,3/29/22,1.024667911,10.36316457,6.854,12:30,8-May,1.02546866,10.54444187,E-B Batch Cross,E-B Batch Cross,25.344338 N 80.172457 W
71.3,E-B Batch Cross C,71,3,6N,30,Control,103,2,4/2/22,0.427,0.247,0.631,11.5,101,7,5/12/22,0.297,0.297,0.292,0.292,0.478,0.478,8.7,8.7,35,0,36,1.24,1.47,1.47,6.258,13:15,3/30/22,1.024802504,9.624167591,6.31,12:20,12-May,1.025757042,9.709002689,E-B Batch Cross,E-B Batch Cross,25.344338 N 80.172457 W
71.4,E-B Batch Cross C,71,4,4S,32,Heat,51,8,3/31/22,0.351,0.209,0.831,9.1,6_BH,5,5/7/22,0,NA,0.233,NA,0.337,NA,0.3,NA,30,0,36,1.24,2,0,6.097,11:00,4/1/22,1.024361153,9.374394329,6.085,2:50,7-May,1.025003142,9.359096801,E-B Batch Cross,E-B Batch Cross,25.344338 N 80.172457 W
71.5,E-B Batch Cross C,71,5,5S,50,Heat,15,6,3/29/22,0.388,0.24,0.718,10.9,57,3,5/10/22,0.399,0.399,0.338,0.338,0.486,0.486,9,9,33,0,36,0.98,1.01,0.66,5.025,16:03,4/1/22,1.024317628,7.725972711,5.061,12:25,9-May,1.025430223,7.785868587,E-B Batch Cross,E-B Batch Cross,25.344338 N 80.172457 W
